dm,width,sigma_x100,t,verdict
180952,64,422,30923,-
180952,128,408,14433,-
184126,1,937,29976,-
184126,2,698,12944,-
184126,4,550,11223,-
184126,8,518,11225,-
184126,16,430,39956,-
184126,32,494,30911,-
184126,64,426,30923,-
184126,128,402,14433,-
187301,1,946,29976,-
187301,2,699,12944,-
187301,4,559,11223,-
187301,8,523,26357,-
187301,16,426,41670,-
187301,32,494,30911,-
187301,64,424,30923,-
187301,128,397,14432,-
190476,1,892,15027,-
190476,2,745,15028,-
190476,4,541,15029,-
190476,8,522,26357,-
190476,16,419,46611,-
190476,32,490,30911,-
190476,64,424,30925,-
190476,128,401,14432,-
193650,1,966,46708,-
193650,2,777,15028,-
193650,4,537,15029,-
193650,8,547,12458,-
193650,16,426,11228,-
193650,32,479,30911,-
193650,64,422,30925,-
193650,128,393,14431,-
196825,1,902,46707,-
196825,2,744,15028,-
196825,4,521,15028,-
196825,8,512,12458,-
196825,16,417,26360,-
196825,32,485,30909,-
196825,64,423,30925,-
196825,128,402,14430,-
200000,1,914,29974,-
200000,2,762,15028,-
200000,4,534,15029,-
200000,8,499,12458,-
200000,16,420,46611,-
200000,32,487,30909,-
200000,64,417,30925,-
200000,128,401,14430,-
