dm,width,sigma_x100,t,verdict
41269,1,1006,26389,-
41269,2,725,26389,-
41269,4,673,19711,-
41269,8,556,19710,-
41269,16,457,12497,-
41269,32,398,27809,-
41269,64,397,55350,-
41269,128,497,55313,-
44444,1,921,19709,-
44444,2,730,19709,-
44444,4,788,19711,-
44444,8,563,19709,-
44444,16,441,50812,-
44444,32,397,15453,-
44444,64,401,55349,-
44444,128,498,55312,-
47619,1,896,19709,-
47619,2,739,26389,-
47619,4,778,19711,-
47619,8,567,19709,-
47619,16,444,19705,-
47619,32,393,27810,-
47619,64,399,55349,-
47619,128,494,55312,-
50793,1,913,26389,-
50793,2,703,5973,-
50793,4,764,19710,-
50793,8,564,19709,-
50793,16,458,19706,-
50793,32,383,15450,-
50793,64,410,57870,-
50793,128,486,55316,-
53968,1,913,26389,-
53968,2,703,5973,-
53968,4,764,19710,-
53968,8,564,19709,-
53968,16,458,19706,-
53968,32,383,15450,-
53968,64,410,57870,-
53968,128,486,55316,-
57142,1,913,26389,-
57142,2,703,5973,-
57142,4,764,19710,-
57142,8,564,19709,-
57142,16,458,19706,-
57142,32,383,15450,-
57142,64,410,57870,-
57142,128,486,55316,-
60317,1,1053,19709,-
60317,2,953,19710,-
60317,4,736,19709,-
60317,8,549,19707,-
60317,16,476,12497,-
60317,32,393,15441,-
60317,64,404,57870,-
60317,128,498,55315,-
63492,1,1053,19709,-
63492,2,953,19710,-
63492,4,736,19709,-
63492,8,549,19707,-
63492,16,476,12497,-
63492,32,393,15441,-
63492,64,404,57870,-
63492,128,498,55315,-
66666,1,1189,19709,-
66666,2,958,19709,-
66666,4,723,19708,-
66666,8,560,19707,-
66666,16,459,12497,-
66666,32,398,15450,-
66666,64,409,55349,-
66666,128,486,55317,-
69841,1,1287,19709,-
69841,2,1029,19709,-
69841,4,746,19708,-
69841,8,551,19707,-
69841,16,457,19706,-
69841,32,396,15450,-
69841,64,411,57885,-
69841,128,490,55309,-
73015,1,1138,26389,-
73015,2,908,19709,-
73015,4,661,19709,-
73015,8,570,19707,-
73015,16,466,19706,-
73015,32,395,15450,-
73015,64,418,55349,-
73015,128,482,55317,-
76190,1,1119,26389,-
76190,2,882,19709,-
76190,4,689,19709,-
76190,8,570,19707,-
76190,16,470,19706,-
76190,32,394,15450,-
76190,64,419,55349,-
76190,128,480,55314,-
79365,1,1039,26389,-
79365,2,863,19709,-
79365,4,675,19709,-
79365,8,563,19707,-
79365,16,462,19706,-
79365,32,388,15447,-
79365,64,411,55349,-
79365,128,482,55313,-
82539,1,872,26389,-
82539,2,793,26389,-
82539,4,647,19708,-
82539,8,564,19706,-
82539,16,472,19705,-
82539,32,407,15447,-
82539,64,419,55349,-
82539,128,484,55315,-
85714,1,894,26389,-
85714,2,803,26389,-
85714,4,677,19708,-
85714,8,564,19706,-
85714,16,473,19705,-
85714,32,400,15447,-
85714,64,424,55349,-
85714,128,488,55315,-
88888,1,962,26389,-
88888,2,703,26390,-
88888,4,677,34195,-
88888,8,561,19706,-
88888,16,470,19705,-
88888,32,420,15446,-
88888,64,428,55348,-
88888,128,485,55314,-
92063,1,979,26389,-
92063,2,703,27823,-
92063,4,677,34195,-
92063,8,572,19706,-
92063,16,464,19705,-
92063,32,413,15446,-
92063,64,432,55348,-
92063,128,490,55314,-
95238,1,1118,26389,-
95238,2,861,34195,-
95238,4,664,26388,-
95238,8,568,19706,-
95238,16,456,19705,-
95238,32,417,15446,-
95238,64,424,55348,-
95238,128,495,55314,-
98412,1,1078,26389,-
98412,2,815,26389,-
98412,4,653,26388,-
98412,8,556,19706,-
98412,16,450,19705,-
98412,32,407,15446,-
98412,64,427,55342,-
98412,128,486,55314,-
101587,1,860,26389,-
101587,2,830,26389,-
101587,4,627,32127,-
101587,8,485,64068,-
101587,16,441,19705,-
101587,32,420,15443,-
101587,64,431,55344,-
101587,128,492,55313,-
104761,1,915,26389,-
104761,2,825,26389,-
104761,4,629,32127,-
104761,8,481,64068,-
104761,16,438,19705,-
104761,32,422,15443,-
104761,64,429,55344,-
104761,128,491,55313,-
107936,1,931,26389,-
107936,2,816,34195,-
107936,4,611,32127,-
107936,8,497,27821,-
107936,16,447,19705,-
107936,32,422,15443,-
107936,64,426,55344,-
107936,128,481,55312,-
111111,1,999,26389,-
111111,2,723,40659,-
111111,4,633,26388,-
111111,8,497,26386,-
111111,16,449,19705,-
111111,32,443,15443,-
111111,64,431,55344,-
111111,128,488,55312,-
114285,1,999,26389,-
114285,2,723,40659,-
114285,4,633,26388,-
114285,8,497,26386,-
114285,16,449,19705,-
114285,32,443,15443,-
114285,64,431,55344,-
114285,128,488,55312,-
117460,1,979,26389,-
117460,2,840,32126,-
117460,4,673,26388,-
117460,8,481,27820,-
117460,16,444,15449,-
117460,32,449,15441,-
117460,64,442,55344,-
117460,128,488,55311,-
120634,1,979,26389,-
120634,2,840,32126,-
120634,4,673,26388,-
120634,8,481,27820,-
120634,16,444,15449,-
120634,32,449,15441,-
120634,64,442,55344,-
120634,128,488,55311,-
123809,1,959,26389,-
123809,2,719,26389,-
123809,4,632,45761,-
123809,8,533,15444,-
123809,16,484,15449,-
123809,32,471,15441,-
123809,64,437,55343,-
123809,128,486,55346,-
126984,1,866,14906,-
126984,2,713,26389,-
126984,4,597,40658,-
126984,8,566,15444,-
126984,16,489,15449,-
126984,32,471,15441,-
126984,64,443,57876,-
126984,128,491,55346,-
130158,1,888,14906,-
130158,2,711,40658,-
130158,4,597,45761,-
130158,8,563,15444,-
130158,16,489,15449,-
130158,32,473,15441,-
130158,64,444,55341,-
130158,128,496,55346,-
133333,1,931,7676,-
133333,2,817,45761,-
133333,4,646,45760,-
133333,8,560,15444,-
133333,16,505,15448,-
133333,32,466,15441,-
133333,64,461,57875,-
133333,128,485,55309,-
136507,1,921,7676,-
136507,2,860,45761,-
136507,4,641,45760,-
136507,8,560,15443,-
136507,16,483,15449,-
136507,32,466,15441,-
136507,64,463,57875,-
136507,128,485,55309,-
139682,1,958,45760,-
139682,2,897,45760,-
139682,4,677,45760,-
139682,8,560,57903,-
139682,16,482,15448,-
139682,32,463,15441,-
139682,64,469,57875,-
139682,128,481,55308,-
142857,1,951,45760,-
142857,2,906,45760,-
142857,4,649,45760,-
142857,8,566,57903,-
142857,16,483,15447,-
142857,32,474,15441,-
142857,64,470,57875,-
142857,128,485,55308,-
146031,1,977,34318,-
146031,2,836,45760,-
146031,4,641,45759,-
146031,8,560,57902,-
146031,16,500,15447,-
146031,32,467,15438,-
146031,64,476,57874,-
146031,128,476,55343,-
149206,1,955,34318,-
149206,2,805,45760,-
149206,4,615,45760,-
149206,8,566,57902,-
149206,16,503,15447,-
149206,32,476,57889,-
149206,64,476,57874,-
149206,128,478,55343,-
152380,1,955,18863,-
152380,2,718,4922,-
152380,4,606,45759,-
152380,8,584,57900,-
152380,16,486,15446,-
152380,32,486,57889,-
152380,64,475,57874,-
152380,128,470,55297,-
155555,1,883,34318,-
155555,2,695,45759,-
155555,4,614,45759,-
155555,8,605,57900,-
155555,16,483,15446,-
155555,32,484,57889,-
155555,64,473,57874,-
155555,128,466,55297,-
158730,1,940,34318,-
158730,2,713,4922,-
158730,4,624,34317,-
158730,8,590,57900,-
158730,16,485,15446,-
158730,32,484,57889,-
158730,64,469,57873,-
158730,128,469,55343,-
161904,1,1008,26389,-
161904,2,753,26389,-
161904,4,659,34317,-
161904,8,597,57899,-
161904,16,492,15444,-
161904,32,489,57887,-
161904,64,471,57872,-
161904,128,485,55347,-
165079,1,1022,26389,-
165079,2,783,57902,-
165079,4,669,57901,-
165079,8,633,57899,-
165079,16,505,15444,-
165079,32,497,57887,-
165079,64,484,57872,-
165079,128,484,55347,-
168253,1,914,26389,-
168253,2,755,26389,-
168253,4,653,34317,-
168253,8,627,57899,-
168253,16,511,15444,-
168253,32,511,57887,-
168253,64,493,57870,-
168253,128,487,55347,-
171428,1,914,26389,-
171428,2,755,26389,-
171428,4,653,34317,-
171428,8,627,57899,-
171428,16,511,15444,-
171428,32,511,57887,-
171428,64,493,57870,-
171428,128,487,55347,-
174603,1,1133,34318,-
174603,2,856,34319,-
174603,4,740,34317,-
174603,8,628,57899,-
174603,16,524,15443,-
174603,32,499,57887,-
174603,64,510,57870,-
174603,128,502,55347,-
177777,1,1133,34318,-
177777,2,856,34319,-
177777,4,740,34317,-
177777,8,628,57899,-
177777,16,524,15443,-
177777,32,499,57887,-
177777,64,510,57870,-
177777,128,502,55347,-
180952,1,1133,34318,-
180952,2,856,34319,-
180952,4,740,34317,-
180952,8,628,57899,-
180952,16,524,15443,-
180952,32,499,57887,-
180952,64,510,57870,-
180952,128,502,55347,-
184126,1,986,26389,-
184126,2,814,34318,-
184126,4,730,34317,-
184126,8,610,57898,-
184126,16,504,15442,-
184126,32,501,57886,-
184126,64,513,57870,-
184126,128,508,55346,-
187301,1,968,26389,-
187301,2,801,34318,-
187301,4,682,34317,-
187301,8,639,57898,-
187301,16,509,15442,-
187301,32,504,57886,-
187301,64,521,57870,-
187301,128,506,55346,-
190476,1,953,26389,-
190476,2,788,40648,-
190476,4,684,34317,-
190476,8,576,38629,-
190476,16,473,15441,-
190476,32,502,57886,-
190476,64,509,57870,-
190476,128,502,55347,-
193650,1,1034,34318,-
193650,2,762,40648,-
193650,4,741,34317,-
193650,8,568,38629,-
193650,16,486,15441,-
193650,32,482,57885,-
193650,64,503,57870,-
193650,128,499,55347,-
196825,1,1045,34318,-
196825,2,762,19290,-
196825,4,750,34317,-
196825,8,518,55236,-
196825,16,468,40651,-
196825,32,484,57885,-
196825,64,504,57870,-
196825,128,499,55346,-
200000,1,1095,34318,-
200000,2,699,19290,-
200000,4,771,34317,-
200000,8,538,38627,-
200000,16,472,15440,-
200000,32,472,57885,-
200000,64,498,57870,-
200000,128,499,55346,-
