dm,width,sigma_x100,t,verdict
47619,4,587,16516,-
47619,8,567,16520,-
47619,16,486,16521,-
47619,32,456,55823,-
47619,64,416,56111,-
47619,128,387,11726,-
50793,1,798,7284,-
50793,2,693,2362,-
50793,4,573,16516,-
50793,8,532,16517,-
50793,16,497,16520,-
50793,32,476,55822,-
50793,64,415,56111,-
50793,128,385,11729,-
53968,1,798,7284,-
53968,2,693,2362,-
53968,4,573,16516,-
53968,8,532,16517,-
53968,16,497,16520,-
53968,32,476,55822,-
53968,64,415,56111,-
53968,128,385,11729,-
57142,1,798,7284,-
57142,2,693,2362,-
57142,4,573,16516,-
57142,8,532,16517,-
57142,16,497,16520,-
57142,32,476,55822,-
57142,64,415,56111,-
57142,128,385,11729,-
60317,1,843,7284,-
60317,2,681,41064,-
60317,4,577,47533,-
60317,8,532,16516,-
60317,16,492,16520,-
60317,32,475,55821,-
60317,64,415,56110,-
60317,128,392,11728,-
63492,1,843,7284,-
63492,2,681,41064,-
63492,4,577,47533,-
63492,8,532,16516,-
63492,16,492,16520,-
63492,32,475,55821,-
63492,64,415,56110,-
63492,128,392,11728,-
66666,1,949,7284,-
66666,2,719,29360,-
66666,4,574,47533,-
66666,8,530,16516,-
66666,16,503,16519,-
66666,32,460,13078,-
66666,64,411,56110,-
66666,128,398,11706,-
69841,1,904,7284,-
69841,2,729,29360,-
69841,4,600,47533,-
69841,8,522,16515,-
69841,16,491,16519,-
69841,32,460,55821,-
69841,64,410,55849,-
69841,128,403,11706,-
73015,1,1085,64439,-
73015,2,729,64440,-
73015,4,601,64439,-
73015,8,524,16515,-
73015,16,496,16519,-
73015,32,455,55821,-
73015,64,405,56103,-
73015,128,403,11706,-
76190,1,1099,64439,-
76190,2,746,64440,-
76190,4,570,37667,-
76190,8,520,16515,-
76190,16,495,16519,-
76190,32,454,55821,-
76190,64,405,56103,-
76190,128,404,11706,-
79365,1,1067,64439,-
79365,2,744,64440,-
79365,4,573,64439,-
79365,8,511,61505,-
79365,16,489,16519,-
79365,32,455,55821,-
79365,64,404,55848,-
79365,128,404,11706,-
82539,1,837,7284,-
82539,2,723,64439,-
82539,4,565,64438,-
82539,8,510,61505,-
82539,16,481,16519,-
82539,32,454,55820,-
82539,64,421,55846,-
82539,128,416,11706,-
85714,1,873,6021,-
85714,2,738,64439,-
85714,4,555,55390,-
85714,8,502,61504,-
85714,16,477,16519,-
85714,32,453,55820,-
85714,64,422,55846,-
85714,128,416,11706,-
88888,1,875,7284,-
88888,2,611,51798,-
88888,4,544,28984,-
88888,8,514,61504,-
88888,16,481,55822,-
88888,32,444,61509,-
88888,64,429,55846,-
88888,128,417,11706,-
92063,1,845,7284,-
92063,2,627,51798,-
92063,4,540,28984,-
92063,8,523,61505,-
92063,16,485,55822,-
92063,32,443,13076,-
92063,64,431,55846,-
92063,128,414,11706,-
95238,1,835,12205,-
95238,2,645,37105,-
95238,4,558,29306,-
95238,8,516,37662,-
95238,16,445,7277,-
95238,32,440,61508,-
95238,64,439,55844,-
95238,128,421,11723,-
98412,1,806,12205,-
98412,2,633,37106,-
98412,4,553,29306,-
98412,8,525,61504,-
98412,16,482,55821,-
98412,32,449,61507,-
98412,64,439,55844,-
98412,128,415,11705,-
101587,1,871,2355,-
101587,2,750,37105,-
101587,4,532,29305,-
101587,8,514,37662,-
101587,16,452,55821,-
101587,32,457,61507,-
101587,64,438,55844,-
101587,128,416,11705,-
104761,1,842,64435,-
104761,2,694,37105,-
104761,4,553,29305,-
104761,8,521,37662,-
104761,16,452,55822,-
104761,32,453,61507,-
104761,64,438,55844,-
104761,128,418,11722,-
107936,1,885,64435,-
107936,2,743,37105,-
107936,4,530,9105,-
107936,8,522,37663,-
107936,16,454,55820,-
107936,32,452,61507,-
107936,64,436,55844,-
107936,128,413,11706,-
111111,1,852,12203,-
111111,2,619,59069,-
111111,4,560,29304,-
111111,8,537,37662,-
111111,16,470,55822,-
111111,32,461,55814,-
111111,64,415,55844,-
111111,128,417,11721,-
114285,1,852,12203,-
114285,2,619,59069,-
114285,4,560,29304,-
114285,8,537,37662,-
114285,16,470,55822,-
114285,32,461,55814,-
114285,64,415,55844,-
114285,128,417,11721,-
117460,1,852,59068,-
117460,2,700,59069,-
117460,4,584,37661,-
117460,8,522,37662,-
117460,16,477,55821,-
117460,32,460,55813,-
117460,64,407,55842,-
117460,128,429,11720,-
120634,1,852,59068,-
120634,2,700,59069,-
120634,4,584,37661,-
120634,8,522,37662,-
120634,16,477,55821,-
120634,32,460,55813,-
120634,64,407,55842,-
120634,128,429,11720,-
123809,1,836,13650,-
123809,2,711,37659,-
123809,4,584,37658,-
123809,8,501,28681,-
123809,16,465,55821,-
123809,32,448,61506,-
123809,64,404,55840,-
123809,128,419,11720,-
126984,1,850,16505,-
126984,2,701,37659,-
126984,4,605,39416,-
126984,8,499,28681,-
126984,16,474,55821,-
126984,32,461,55819,-
126984,64,411,55840,-
126984,128,419,11719,-
130158,1,890,7284,-
130158,2,679,37659,-
130158,4,622,39416,-
130158,8,495,28681,-
130158,16,476,55820,-
130158,32,462,55819,-
130158,64,407,55840,-
130158,128,425,11719,-
133333,1,998,39414,-
133333,2,694,39415,-
133333,4,621,39416,-
133333,8,503,37659,-
133333,16,488,55820,-
133333,32,456,55819,-
133333,64,416,55840,-
133333,128,421,11718,-
136507,1,989,39414,-
136507,2,709,39415,-
136507,4,631,39416,-
136507,8,493,55733,-
136507,16,489,55820,-
136507,32,463,55818,-
136507,64,417,55839,-
136507,128,421,11718,-
139682,1,930,46604,-
139682,2,632,54779,-
139682,4,586,39415,-
139682,8,491,25701,-
139682,16,471,55819,-
139682,32,475,55818,-
139682,64,423,55839,-
139682,128,416,11718,-
142857,1,951,46604,-
142857,2,636,12199,-
142857,4,570,39415,-
142857,8,491,25701,-
142857,16,483,55819,-
142857,32,469,55818,-
142857,64,423,55839,-
142857,128,415,11717,-
146031,1,882,7284,-
146031,2,698,7284,-
146031,4,570,6021,-
146031,8,469,37657,-
146031,16,491,6016,-
146031,32,468,55817,-
146031,64,431,55838,-
146031,128,412,11702,-
149206,1,901,12198,-
149206,2,692,7284,-
149206,4,585,6021,-
149206,8,475,37657,-
149206,16,486,6016,-
149206,32,464,55818,-
149206,64,431,55838,-
149206,128,413,11720,-
152380,1,934,36993,-
152380,2,701,45694,-
152380,4,596,6021,-
152380,8,512,61675,-
152380,16,473,6016,-
152380,32,461,55818,-
152380,64,429,55837,-
152380,128,413,11720,-
155555,1,906,36993,-
155555,2,714,45694,-
155555,4,604,6021,-
155555,8,497,37656,-
155555,16,469,55818,-
155555,32,479,55816,-
155555,64,433,55837,-
155555,128,416,11720,-
158730,1,910,12197,-
158730,2,714,45694,-
158730,4,599,6021,-
158730,8,502,37656,-
158730,16,462,6015,-
158730,32,475,55816,-
158730,64,432,55837,-
158730,128,419,11720,-
161904,1,863,45693,-
161904,2,692,45694,-
161904,4,581,21316,-
161904,8,490,61675,-
161904,16,478,6016,-
161904,32,466,55816,-
161904,64,415,55836,-
161904,128,417,11719,-
165079,1,882,45693,-
165079,2,689,45694,-
165079,4,604,6020,-
165079,8,542,54066,-
165079,16,479,6016,-
165079,32,470,55816,-
165079,64,417,55836,-
165079,128,419,11719,-
168253,1,878,7284,-
168253,2,663,31635,-
168253,4,570,18904,-
168253,8,486,61675,-
168253,16,472,6016,-
168253,32,475,55816,-
168253,64,409,55834,-
168253,128,419,11713,-
171428,1,878,7284,-
171428,2,663,31635,-
171428,4,570,18904,-
171428,8,486,61675,-
171428,16,472,6016,-
171428,32,475,55816,-
171428,64,409,55834,-
171428,128,419,11713,-
174603,1,815,12194,-
174603,2,754,22429,-
174603,4,561,18903,-
174603,8,551,54066,-
174603,16,470,6015,-
174603,32,477,55815,-
174603,64,406,55833,-
174603,128,421,11712,-
177777,1,815,12194,-
177777,2,754,22429,-
177777,4,561,18903,-
177777,8,551,54066,-
177777,16,470,6015,-
177777,32,477,55815,-
177777,64,406,55833,-
177777,128,421,11712,-
180952,1,815,12194,-
180952,2,754,22429,-
180952,4,561,18903,-
180952,8,551,54066,-
180952,16,470,6015,-
180952,32,477,55815,-
180952,64,406,55833,-
180952,128,421,11712,-
184126,1,864,8540,-
184126,2,636,36990,-
184126,4,600,61673,-
184126,8,529,54065,-
184126,16,469,55821,-
184126,32,479,55815,-
184126,64,419,55833,-
184126,128,413,11712,-
187301,1,925,8540,-
187301,2,691,22428,-
187301,4,586,61673,-
187301,8,524,54065,-
187301,16,463,55821,-
187301,32,476,55813,-
187301,64,416,55833,-
187301,128,412,11712,-
190476,1,807,61114,-
190476,2,686,64586,-
190476,4,580,12191,-
190476,8,538,61674,-
190476,16,467,55819,-
190476,32,474,55813,-
190476,64,406,55832,-
190476,128,421,11706,-
193650,1,858,16496,-
193650,2,771,64586,-
193650,4,572,64586,-
193650,8,539,54064,-
193650,16,468,55820,-
193650,32,496,55814,-
193650,64,410,55832,-
193650,128,427,11706,-
196825,1,962,64585,-
196825,2,771,64586,-
196825,4,683,12190,-
196825,8,519,61673,-
196825,16,460,55818,-
196825,32,498,55814,-
196825,64,424,55830,-
196825,128,431,11705,-
200000,1,941,64585,-
200000,2,745,64586,-
200000,4,633,12190,-
200000,8,532,61673,-
200000,16,467,55817,-
200000,32,492,55814,-
200000,64,422,55831,-
200000,128,430,11705,-
