dm,width,sigma_x100,t,verdict
51612,128,400,28341,-
54838,1,906,42337,-
54838,2,710,54155,-
54838,4,679,50273,-
54838,8,519,26355,-
54838,16,488,10884,-
54838,32,485,28295,-
54838,64,398,41723,-
54838,128,393,41754,-
58064,1,903,35306,-
58064,2,837,35307,-
58064,4,656,50273,-
58064,8,531,52858,-
58064,16,441,28300,-
58064,32,495,28290,-
58064,64,400,41724,-
58064,128,393,41749,-
61290,1,939,4233,-
61290,2,727,51219,-
61290,4,614,26352,-
61290,8,472,64012,-
61290,16,444,64010,-
61290,32,436,28285,-
61290,64,372,41725,-
61290,128,395,41743,-
64516,1,805,28262,-
64516,2,740,40365,-
64516,4,695,50273,-
64516,8,503,64005,-
64516,16,459,64001,-
64516,32,405,28293,-
64516,64,359,28294,-
64516,128,408,41734,-
67741,1,902,4445,-
67741,2,821,35307,-
67741,4,566,35306,-
67741,8,514,64000,-
67741,16,469,63998,-
67741,32,404,17420,-
67741,64,362,41740,-
67741,128,407,41730,-
70967,1,1060,46611,-
70967,2,704,46612,-
70967,4,602,1601,-
70967,8,526,36449,-
70967,16,483,36454,-
70967,32,390,36462,-
70967,64,370,28277,-
70967,128,411,41753,-
74193,1,837,46604,-
74193,2,695,34616,-
74193,4,545,16010,-
74193,8,504,36453,-
74193,16,453,36449,-
74193,32,406,932,-
74193,64,365,28274,-
74193,128,416,41766,-
77419,1,884,24113,-
77419,2,828,41870,-
77419,4,696,41871,-
77419,8,508,36450,-
77419,16,426,36445,-
77419,32,405,931,-
77419,64,348,41770,-
77419,128,434,41756,-
80645,1,901,18235,-
80645,2,679,40365,-
80645,4,590,37259,-
80645,8,488,63134,-
80645,16,431,8589,-
80645,32,425,8581,-
80645,64,381,61263,-
80645,128,441,41753,-
83870,1,853,55337,-
83870,2,706,50274,-
83870,4,621,50273,-
83870,8,566,37003,-
83870,16,457,57181,-
83870,32,411,41768,-
83870,64,392,61257,-
83870,128,471,41720,-
87096,1,963,4180,-
87096,2,827,4180,-
87096,4,700,4180,-
87096,8,522,50275,-
87096,16,444,57181,-
87096,32,434,41767,-
87096,64,401,41751,-
87096,128,477,41719,-
90322,1,907,18215,-
90322,2,644,50274,-
90322,4,629,2505,-
90322,8,580,56608,-
90322,16,490,57177,-
90322,32,436,41764,-
90322,64,406,41748,-
90322,128,466,41717,-
93548,1,857,50274,-
93548,2,882,50274,-
93548,4,774,50273,-
93548,8,546,50274,-
93548,16,527,56606,-
93548,32,427,41767,-
93548,64,413,61260,-
93548,128,468,41719,-
96774,1,951,23153,-
96774,2,649,8068,-
96774,4,629,61244,-
96774,8,517,17373,-
96774,16,509,61239,-
96774,32,481,41764,-
96774,64,437,41750,-
96774,128,499,41720,-
100000,1,842,23153,-
100000,2,698,52909,-
100000,4,706,35307,-
100000,8,567,39794,-
100000,16,475,9036,-
100000,32,476,41757,-
100000,64,454,41745,-
100000,128,508,41713,-
