dm,width,sigma_x100,t,verdict
51612,4,598,20044,-
51612,8,542,56355,-
51612,16,482,11346,-
51612,32,484,20030,-
51612,64,386,25751,-
51612,128,340,1323,-
54838,1,913,53674,-
54838,2,667,53674,-
54838,4,587,62111,-
54838,8,548,62109,-
54838,16,505,20019,-
54838,32,504,20028,-
54838,64,364,25747,-
54838,128,361,1322,-
58064,1,852,714,-
58064,2,732,4887,-
58064,4,579,64188,-
58064,8,537,17993,-
58064,16,555,20017,-
58064,32,447,20028,-
58064,64,359,17038,-
58064,128,354,1316,-
61290,1,991,46796,-
61290,2,748,46797,-
61290,4,586,707,-
61290,8,500,35641,-
61290,16,531,20017,-
61290,32,465,20020,-
61290,64,375,47059,-
61290,128,345,1316,-
64516,1,971,701,-
64516,2,735,64176,-
64516,4,682,64175,-
64516,8,599,34699,-
64516,16,503,20016,-
64516,32,454,20016,-
64516,64,387,17038,-
64516,128,346,1310,-
67741,1,828,54433,-
67741,2,725,14805,-
67741,4,740,14805,-
67741,8,689,14803,-
67741,16,509,20013,-
67741,32,424,20010,-
67741,64,377,17031,-
67741,128,350,1304,-
70967,1,921,64163,-
70967,2,703,64164,-
70967,4,589,64163,-
70967,8,620,14801,-
70967,16,446,20011,-
70967,32,441,11870,-
70967,64,374,47823,-
70967,128,331,1304,-
74193,1,907,681,-
74193,2,764,43177,-
74193,4,594,1424,-
74193,8,498,64159,-
74193,16,459,57492,-
74193,32,408,25734,-
74193,64,379,11844,-
74193,128,320,14741,-
77419,1,841,54794,-
77419,2,728,35640,-
77419,4,551,52332,-
77419,8,521,17998,-
77419,16,493,57493,-
77419,32,430,18007,-
77419,64,393,11856,-
77419,128,312,35173,-
80645,1,944,19580,-
80645,2,741,63415,-
80645,4,599,17996,-
80645,8,572,11860,-
80645,16,479,11859,-
80645,32,450,4191,-
80645,64,378,4857,-
80645,128,313,35177,-
83870,1,923,39024,-
83870,2,793,17995,-
83870,4,624,17996,-
83870,8,539,11855,-
83870,16,512,46794,-
83870,32,467,4187,-
83870,64,409,11853,-
83870,128,314,35151,-
87096,1,1073,64130,-
87096,2,732,4193,-
87096,4,584,65373,-
87096,8,529,17997,-
87096,16,487,4192,-
87096,32,451,4180,-
87096,64,403,11845,-
87096,128,313,11878,-
90322,1,1015,648,-
90322,2,871,17995,-
90322,4,633,17996,-
90322,8,552,64641,-
90322,16,471,11835,-
90322,32,436,11827,-
90322,64,409,26703,-
90322,128,319,11870,-
93548,1,973,13790,-
93548,2,759,16717,-
93548,4,584,16717,-
93548,8,566,17992,-
93548,16,523,48638,-
93548,32,443,48633,-
93548,64,435,26697,-
93548,128,326,11862,-
96774,1,906,1379,-
96774,2,1040,1379,-
96774,4,718,1378,-
96774,8,556,21231,-
96774,16,531,48635,-
96774,32,428,4178,-
96774,64,446,26689,-
96774,128,333,11858,-
100000,1,928,20130,-
100000,2,858,20130,-
100000,4,654,20129,-
100000,8,504,48626,-
100000,16,520,48630,-
100000,32,446,26695,-
100000,64,482,26683,-
100000,128,365,33856,-
