dm,width,sigma_x100,t,verdict
41935,1,775,52304,-
41935,2,636,51137,-
41935,4,624,62473,-
41935,8,499,49572,-
41935,16,536,49570,-
41935,32,447,49445,-
41935,64,404,49444,-
41935,128,464,49475,-
45161,1,845,28252,-
45161,2,693,48210,-
45161,4,559,48209,-
45161,8,553,50711,-
45161,16,482,49564,-
45161,32,468,49443,-
45161,64,390,49459,-
45161,128,419,49469,-
48387,1,805,62704,-
48387,2,649,20508,-
48387,4,611,41155,-
48387,8,507,54009,-
48387,16,511,2878,-
48387,32,424,49444,-
48387,64,370,49449,-
48387,128,415,49461,-
51612,1,893,4716,-
51612,2,661,40474,-
51612,4,602,25007,-
51612,8,548,33717,-
51612,16,513,2878,-
51612,32,420,50527,-
51612,64,369,60438,-
51612,128,426,49455,-
54838,1,954,25573,-
54838,2,676,25574,-
54838,4,584,55875,-
54838,8,537,2874,-
54838,16,468,32819,-
54838,32,374,62234,-
54838,64,366,11094,-
54838,128,398,49448,-
58064,1,904,27186,-
58064,2,764,38591,-
58064,4,735,24993,-
58064,8,497,24991,-
58064,16,478,32814,-
58064,32,376,53996,-
58064,64,384,11069,-
58064,128,381,49475,-
61290,1,878,55436,-
61290,2,629,62679,-
61290,4,696,37660,-
61290,8,586,51337,-
61290,16,491,32810,-
61290,32,381,50515,-
61290,64,393,11063,-
61290,128,371,49469,-
64516,1,991,50511,-
64516,2,681,37659,-
64516,4,642,51335,-
64516,8,586,51334,-
64516,16,499,60414,-
64516,32,397,16960,-
64516,64,400,60437,-
64516,128,375,49481,-
67741,1,1003,60200,-
67741,2,801,43363,-
67741,4,657,32622,-
67741,8,630,32624,-
67741,16,477,37655,-
67741,32,422,11078,-
67741,64,405,11069,-
67741,128,381,60390,-
70967,1,849,8652,-
70967,2,834,37985,-
70967,4,655,37986,-
70967,8,546,37985,-
70967,16,438,14280,-
70967,32,470,11078,-
70967,64,376,11065,-
70967,128,363,60396,-
74193,1,936,8645,-
74193,2,643,8646,-
74193,4,582,4668,-
74193,8,507,7729,-
74193,16,433,16954,-
74193,32,471,11074,-
74193,64,384,11089,-
74193,128,389,60393,-
77419,1,859,36021,-
77419,2,715,63352,-
77419,4,806,24954,-
77419,8,542,24952,-
77419,16,431,21771,-
77419,32,430,11074,-
77419,64,387,11073,-
77419,128,378,60390,-
80645,1,821,48428,-
80645,2,867,37659,-
80645,4,568,58782,-
80645,8,519,58783,-
80645,16,495,35825,-
80645,32,440,11079,-
80645,64,417,11066,-
80645,128,394,60390,-
83870,1,869,27134,-
83870,2,800,27592,-
83870,4,618,27591,-
83870,8,542,42349,-
83870,16,483,60333,-
83870,32,399,6575,-
83870,64,399,11066,-
83870,128,391,60389,-
87096,1,1050,48428,-
87096,2,701,48428,-
87096,4,585,48427,-
87096,8,503,6577,-
87096,16,483,60329,-
87096,32,413,52755,-
87096,64,423,11066,-
87096,128,362,60389,-
90322,1,1088,60200,-
90322,2,731,60200,-
90322,4,641,8754,-
90322,8,608,54855,-
90322,16,472,54856,-
90322,32,389,26168,-
90322,64,404,11065,-
90322,128,375,60370,-
93548,1,847,12272,-
93548,2,802,9956,-
93548,4,639,53230,-
93548,8,550,60330,-
93548,16,510,7203,-
93548,32,405,35811,-
93548,64,376,53423,-
93548,128,356,60368,-
96774,1,936,27107,-
96774,2,631,9369,-
96774,4,576,36196,-
96774,8,557,7199,-
96774,16,489,7198,-
96774,32,395,23606,-
96774,64,389,53404,-
96774,128,360,60358,-
100000,1,1052,5655,-
100000,2,724,27100,-
100000,4,655,24907,-
100000,8,523,39010,-
100000,16,495,53414,-
100000,32,423,53422,-
100000,64,401,53408,-
100000,128,354,9961,-
