dm,width,sigma_x100,t,verdict
155555,64,418,9312,-
155555,128,392,7790,-
158730,1,1107,38453,-
158730,2,845,47206,-
158730,4,767,47205,-
158730,8,571,47206,-
158730,16,540,42921,-
158730,32,467,47105,-
158730,64,418,9312,-
158730,128,392,7790,-
161904,1,1063,38453,-
161904,2,931,47204,-
161904,4,763,47205,-
161904,8,584,47206,-
161904,16,544,42921,-
161904,32,463,47104,-
161904,64,404,9311,-
161904,128,390,7790,-
165079,1,1103,38453,-
165079,2,951,47204,-
165079,4,785,47205,-
165079,8,587,47206,-
165079,16,536,42921,-
165079,32,466,47104,-
165079,64,418,9311,-
165079,128,392,7790,-
168253,1,1462,47203,SHOT
168253,2,1018,47204,-
168253,4,800,47205,-
168253,8,562,47206,-
168253,16,541,42920,-
168253,32,433,58820,-
168253,64,392,9350,-
168253,128,397,7790,-
171428,1,1462,47203,SHOT
171428,2,1018,47204,-
171428,4,800,47205,-
171428,8,562,47206,-
171428,16,541,42920,-
171428,32,433,58820,-
171428,64,392,9350,-
171428,128,397,7790,-
174603,1,1145,47202,-
174603,2,1027,47203,-
174603,4,692,47204,-
174603,8,547,47205,-
174603,16,538,42919,-
174603,32,442,47102,-
174603,64,395,9347,-
174603,128,400,7790,-
177777,1,1145,47202,-
177777,2,1027,47203,-
177777,4,692,47204,-
177777,8,547,47205,-
177777,16,538,42919,-
177777,32,442,47102,-
177777,64,395,9347,-
177777,128,400,7790,-
180952,1,1145,47202,-
180952,2,1027,47203,-
180952,4,692,47204,-
180952,8,547,47205,-
180952,16,538,42919,-
180952,32,442,47102,-
180952,64,395,9347,-
180952,128,400,7790,-
184126,1,1214,38453,-
184126,2,968,38454,-
184126,4,718,47203,-
184126,8,568,47205,-
184126,16,526,42920,-
184126,32,465,58820,-
184126,64,391,9306,-
184126,128,404,7790,-
187301,1,1228,38453,-
187301,2,953,38454,-
187301,4,716,47203,-
187301,8,568,47205,-
187301,16,535,42920,-
187301,32,467,58820,-
187301,64,390,9353,-
187301,128,404,7790,-
190476,1,1381,38453,-
190476,2,947,38454,-
190476,4,688,47202,-
190476,8,544,47203,-
190476,16,521,42918,-
190476,32,452,58820,-
190476,64,388,9353,-
190476,128,406,7789,-
193650,1,1235,38453,-
193650,2,913,38454,-
193650,4,718,47202,-
193650,8,549,47204,-
193650,16,515,42917,-
193650,32,449,58820,-
193650,64,389,9353,-
193650,128,406,7789,-
196825,1,1147,38453,-
196825,2,880,38453,-
196825,4,645,1059,-
196825,8,604,42919,-
196825,16,517,42917,-
196825,32,460,47099,-
196825,64,385,9306,-
196825,128,398,7789,-
200000,1,1164,38453,-
200000,2,899,38453,-
200000,4,637,38454,-
200000,8,627,42919,-
200000,16,520,42916,-
200000,32,459,58820,-
200000,64,384,9306,-
200000,128,400,7790,-
